"V1";"V2";"V3"
-0.85942855748372;-1.3400085032268;0.293768630844003
-0.891974655081115;-2.89056175154124;-0.231347115332822
-0.428789142829874;-1.28223170601162;0.167731567999586
-2.38158979077498;-1.11537341588954;-0.0200160717678337
-0.614309161550991;-3.81922258830695;-0.686459660029791
-2.08560892258629;-2.2710378450817;0.474799756393868
-0.195712497597929;-3.97811328396593;-0.231187179070182
-3.15599782323393;-4.26449291306334;-1.45308830848572
-6.09149639648986;-2.51721187626461;0.400485105464419
-0.847157487049338;-0.976918298538138;-0.148490190919835
-0.266169228163444;-2.08946405465659;0.301329883188446
-0.968918033127424;-4.0920067949263;-0.242363019277168
-0.510441037953965;-1.34462960386064;-0.0867343963821157
-1.26496380555586;-2.27484642957586;-0.459453871265423
-0.847892807755618;-1.47324381381681;-0.0352990722593134
-0.966838573767935;-1.02046210494942;-0.389390490773416
-0.856773247671163;-0.728859901213452;0.0803318801286805
-1.43803803827693;-1.8953932113468;0.0406466966795145
-0.818963851125363;-1.86853862096919;-0.0850055250263124
-2.75586105322006;-1.29692436107942;-0.0856156939262909
-0.893429270070998;-3.67912408003349;-0.500008272067459
-0.779549011335543;-1.97296236108651;-0.0373924258857998
-0.441429814398546;-8.17832807972902;-0.0767027429605467
-1.13670423388269;-5.37647093095951;0.0995551240565724
-1.41443667240218;-5.34353861605534;-0.0672418496706197
-1.57584881868184;-2.69909455060966;-0.416650513021011
-1.48697382495068;-1.62933323520304;-0.975547046958888
-0.954492848538226;-8.98202191868959;-0.524503073565834
-1.06008577249631;-0.688617259393808;0.159048796744315
-1.21214617207203;-0.43275705653508;-0.120472803075414
-2.7607753205593;-1.69759198914974;0.17404633478402
-2.39620928540092;-3.21767581868237;-0.116776517927869
-2.11133106299422;-14.8289257276749;-0.044132654277115
-0.50887049061617;-2.04777053586243;-0.623720144007335
-0.76331263408975;-1.83310901231206;-0.078518092688447
-0.844305608025331;-1.45710340246917;0.226923278760028
-4.06806470848678;-0.795347942814957;-0.580530778915154
-0.0603948413583368;-1.45883589909393;-0.715619356895342
-1.40290650941386;-1.51273719906431;-0.145295156383872
-0.446760437056742;-1.68318072150327;-0.339958055225489
-2.01254844484521;-2.09797057175139;0.459550371724894
-1.94126526191398;-3.86644791784303;-0.996604348688238
-1.86857148695277;-1.85778371823568;-2.34960582774315
-1.64589690444007;-1.83079124335228;0.0585164924334229
-0.907465651360679;-29.9489129889622;-0.824517151329796
-1.8876012589894;-2.14893669052358;-0.492036211678818
-3.51299191450901;-15.6371256001423;0.223379991684979
-0.150685622009801;-1.42105630942105;-0.694972022303223
-0.23920421188777;-0.915065119199237;0.219118085592063
-0.00629567892559768;-8.44897374443686;0.243264105726187
-1.1067339943381;-2.70122181297706;-1.25640460552504
-1.51629551856989;-9.93022068405705;-0.225804469552162
-1.63336642243808;-3.2874667869954;0.2997869629837
-1.2096865418953;-4.63197529699749;0.483557001755902
-1.08764000844563;-1.04747908325254;-0.672163913400868
-2.73542177229817;-0.0375099797920919;-0.189536635134022
-1.29843350054965;-6.20777799549256;-0.286404315094407
-1.28290557490394;-1.93120327152271;-1.33397280123336
-0.842530160948152;-2.10827406321415;-0.0308161663895028
-1.46993826419;-8.03915792470122;-0.4547231386346
-0.833236574834817;-5.37094025135438;-0.676390152800511
-5.4012169925824;-2.40984883210118;-0.285349960914289
-1.11037849622287;-1.4854339259828;-0.682473754414054
-1.08199151351389;-0.488932294910854;0.209190062074006
-0.458713687504441;-2.82433357048196;-1.06420428406815
-0.344866590261235;-6.17515812513173;0.432832765229612
-0.20664541481122;-4.06736953132293;0.383944281015359
-1.08550060848147;-2.58478788313005;-1.10720069348631
-2.32014604813316;-1.88997279555497;-0.119253542753588
-0.886038986979711;-3.46946735194381;-0.130222583895662
-0.904472068163611;-0.718702862752404;0.216306734610379
-0.576475717536103;-1.17672208447789;-0.0413521635438312
-0.260720603888576;-0.922134466957435;-0.184489368840655
-0.725313508663771;-3.50180666563829;-0.378344057713626
-0.851715850819811;-1.22994683311666;-0.00164571872469166
-3.14527646215073;-2.62427970261546;-0.379998021866542
-0.482333783148241;-0.774133797937243;-0.0722739634675731
-0.925236507144993;-2.33145526640703;-1.46768331972348
-0.975474300777225;-5.19386279073839;-0.447980134597548
-1.15937654614769;-1.20564823486603;-0.0814126286555494
-0.124463099823338;-0.999739964340475;0.128212339683093
-2.02266946721315;-1.33772401755457;-0.0714563527041765
-0.346973273137868;-0.705224168230333;-1.31350772033414
-0.54083660149243;-2.42499441669229;-0.109642281895944
-0.845905419570105;-7.18221188116911;0.316371080868194
-0.866043460702322;-2.45077770157001;0.00839446548445433
-1.14367874701059;-0.661597285151708;-0.30314590309232
-1.20054340372767;-1.96577521924765;-0.306114130004553
-2.20340674086705;-2.84670074708622;-1.03601240820696
-2.4937664025468;-1.25775663053279;0.450329182837928
-3.65244842308546;-0.993308322408696;-0.132737823759462
-0.992939620255134;-1.94346533242036;-0.0998360519336465
-0.489215135821226;-5.47054659840389;-0.0174458459533569
-0.988793399250004;-2.33744264413896;-0.0562441489482095
-2.38014724921263;-3.01213994021446;-0.137695568078297
-0.961850142193997;-3.13789551397108;-0.743646231832258
-2.16142597822868;-2.48987077253529;0.248839882812584
-1.4185842889397;-3.03160599271457;0.282629759283608
-1.6502895472135;-3.51467099005214;-2.10164023441724
-0.804689690242872;-5.60919458986552;-0.476753369490384
-0.498257096192102;-0.571601103458881;0.101326172285843
-0.259814391638188;-1.56996855888793;0.213388570849232
-0.435351426379774;-1.56737941951673;-0.176503556154879
-5.37315186714405;-2.01298655945176;-0.766257342273243
-1.33709275934115;-3.74709178166886;0.220884489123139
-0.636273836552468;-4.60963822791988;0.189891279874216
-1.22919401829811;-0.50154176372737;-0.00310761016961547
-1.55829125556432;-1.27081539023488;-0.291074534058128
-0.794463701519689;-15.4416760975028;-0.304193051951683
-0.925807556096045;-4.11764632959949;-0.679295181799602
-4.12517785832612;-2.79733072930337;0.271928826926539
-0.509834988944976;-2.18904626180534;0.174441306386704
-3.26646413170656;-3.48147572948383;-1.18529340072465
-0.156351263213507;-3.30928751331308;0.0893909633881549
-1.75113423903961;-2.78758429704335;-0.593871790755335
-4.53766131486879;-3.69410950337908;0.136561682274265
-2.579659447704;-2.00196619359203;0.0374577307922201
-3.71786697190573;-0.475014258992178;-0.413899739233792
-1.15233648474876;-3.58526271192789;-0.201063075844312
-2.19309998911127;-0.373361173350805;-0.147441593506515
-0.676638163739608;-14.7891657880495;-0.0671148664645844
-0.591031729090891;-0.884375437735803;0.0126728908853784
-0.351511782921637;-6.71031372551939;0.261356271217613
-0.590662766067507;-1.47174076359723;0.000964810941062266
-0.98364647503908;-1.50650768257942;-2.79110252778018
-1.27420192433972;-0.615319938007871;-0.210365333427459
-0.522662043134682;-2.16785753635948;-1.93005880051559
-0.743464555027312;-1.41948387198796;-0.488167537013086
-0.874624930147004;-1.41430074104348;0.245678261965419
-0.478924759386856;-1.43104034359143;-0.48977469782761
-2.04970880379632;-1.92412649971743;-0.516147978419598
-2.82693526297438;-2.45958379291177;-0.570812593847331
-4.8255179993074;-1.02669147550232;-1.32280442277633
-0.575212188571732;-2.3156578295404;0.192577443074431
-1.62482751885866;-6.34655593587374;0.207945565368915
-1.82760399925033;-2.29413150517577;-0.49812755703447
-0.601515687762601;-2.0558583263191;-0.42850187163762
-0.0343788426632352;-2.5301861177734;0.0219420816821527
-1.62963402821099;-2.86028107298498;-0.134190869291129
-3.46836863678874;-1.29720777383847;0.458264874148977
-0.521597140491917;-2.17038778878097;0.150978474983629
-1.0509765747764;-2.59439905376439;0.169528253207772
-0.673738239471469;-1.04164807881055;-0.217503657890017
-1.27715282079022;-1.30207783553939;0.38052050686283
-0.821688195869064;-4.1223293243218;-0.0160012789631561
-0.817552968659876;-2.01203776555227;-0.00248075025213179
-3.51274431946277;-1.4583852568231;-0.198994230731013
-0.667579288939664;-1.41433278079359;0.133974936841859
-2.11206295135358;-1.46792858831446;0.0506497913822197
-1.60126662978084;-0.748596525692824;0.252371394396159
-0.692630814417708;-0.767293519098309;0.192401737037943
-0.415786280991288;-3.69072393380941;0.203000565657738
-0.322863943908799;-7.95242273194198;-0.25385446222503
-1.81408702873388;-0.988822610966892;0.128272624740562
-0.480421421787271;-14.5795698582103;0.233715304436749
-1.97199556141165;-2.68594347449607;-0.436075405150879
-5.36365307683258;-2.20007383346466;-0.408978457501712
-0.876583863590578;-0.776068450071202;0.174816302816159
-0.412148441964447;-1.38994457665833;-0.178191460032248
-4.27317497780913;-3.25247203007238;-0.0556368636181566
-1.19766920735699;-4.01650287472437;-0.0237544672736005
-4.1309432197875;-1.42781345510768;0.106143783387162
-1.81897428879481;-0.921238354236561;-0.0501484314486946
-0.596055066298006;-1.34019312918491;0.442168127512757
-2.3237700685669;-1.2585581924188;-0.810136903032857
-0.838069590245524;-2.71162829329053;-0.639628320216667
-0.954808981966617;-12.4114670860903;0.0178713371807806
-2.53208916944164;-0.960435632372119;0.22307155488735
-0.406780580525079;-2.29968248204946;0.419327992767653
-2.60792633402636;-5.18437408996174;0.417729973982434
-2.22177211705265;-1.51295372862131;-0.38139386764527
-0.974460245420607;-44.4215286617006;0.16583891970646
-6.74880937579095;-4.18235538086225;0.0371817721256953
-1.43676334699864;-1.98562203118909;-0.306630102758094
-0.614681119374062;-1.8782876970202;-0.00741782714160366
-1.08009712610269;-10.2402477395492;0.18040678747151
-1.46084287185546;-3.41969609075693;-0.714960789179905
-0.269092906551782;-0.381941885577735;-1.69124428662875
-0.314430600274022;-6.78172810368911;-0.624902151805609
-0.636635727488717;-5.3328062959013;-0.777972995278335
-1.60887698698422;-1.501428748537;-2.47311976155965
-2.06176549232239;-1.83485199939549;-0.276770227154306
-0.62501702425633;-5.21910896918934;-0.0606134942313108
-0.0558534825366466;-8.79414556397254;-0.0325787175551808
-1.16455412899025;-2.53797167463892;-0.282000200497854
-2.58428608614012;-0.534896325765439;-0.281997705540081
-1.37323209053091;-3.41464553401657;0.0632456143614879
-1.66965528123001;-2.65021814009104;0.103878628539701
-1.48411128698578;-1.87605759231173;-0.145470612332417
-1.38346670412761;-3.66328388131635;-0.817455869361175
-0.530149235398792;-1.41817968970126;-0.192369615583956
-0.506315882121667;-4.29138553059219;-0.0769419747642925
-0.850803283198712;-2.22349523064426;0.0607916458730993
-1.05944272168771;-2.16568389201237;0.075314122119452
-0.933062701616739;-2.83818858153434;0.143349166341066
-0.571384107368565;-7.54423823844074;-0.846833280389612
-1.23245740064218;-1.1121419384711;0.0807754367004154
-1.24429708108254;-11.6552899335154;0.422112203564718
-2.12193946521642;-2.836402350147;-0.0616438995943065
-0.609367502473045;-0.898273344113191;0.242340186062559
-0.675626283977083;-1.52694854749527;-0.259594950097439
-2.16248363614419;-5.73850885282651;-0.20849116714811
-1.10156014705429;-3.06986032371311;-1.66715322925366
-0.680586429344793;-2.84231538608218;-0.00504028862565309
-0.848226120581404;-0.74863677874703;-0.279352670108774
-1.06595698254038;-2.24811146059823;0.144285732949424
-0.754517275874381;-0.960322467666662;-0.459195980804038
-2.86841539948033;-0.58604853643435;-0.702221752975511
-0.679517087319998;-3.10248994439816;0.145431400730081
-11.6925874940121;-0.996643262425083;-1.14536346610389
-0.800549903274413;-3.50783330890549;-0.740627433659768
-1.78578739081329;-1.89557128103648;-0.111123119519005
-1.2555450422692;-7.23356776141224;-0.211725406444932
-2.40628918755953;-2.37759298676436;-0.618534977761128
-0.63259991173756;-4.08888086668053;-0.35473760500496
-1.5597382989886;-1.72943032812572;-0.690861802877179
-0.944314496244535;-2.48328057879112;0.144287330560391
-3.59967305671554;-1.14543861932709;-0.431165694804254
-1.20558332202448;-2.50491532364005;-0.0505227554412593
-1.39674857030964;-2.52547079453792;0.244261907511267
-0.668948563106632;-1.11033855156783;0.259999898698167
-1.69446850586839;-4.00109067532792;-0.001096486045844
-1.81450758146707;-4.68393215867565;-1.11478338252511
-7.82874694513904;-5.31864147749487;-0.983785685417313
-1.27965750589353;-8.7532522237197;-0.165270538145259
-2.04501211838206;-0.544850535373706;0.25060849633106
-3.19652162091648;-1.58766541962537;-0.0963235975874257
-0.719309080059844;-2.66024317316163;0.0388208023893806
-1.54129462053936;-1.01711546585855;0.146246004530313
-1.8586081066447;-1.49720402071053;-2.35025466091142
-1.19379947178133;-1.78654167404776;-0.708749130171462
-0.597298802683101;-0.5503598735382;-0.213020878526517
-2.0393280919196;-2.51346770057421;0.161417007891398
-1.19858246313033;-2.12223181462605;-0.30047363970736
-7.73645402907296;-1.50177020905859;-0.149217924102125
-6.81948129838267;-22.9584339429742;-0.489787607944741
-1.76040663892625;-0.176033691817474;-0.570797974529115
-6.7370732196831;-3.61448070292859;0.134240255574682
-0.626107537263001;-22.1042268542478;-0.0462054006329078
-2.60206926124423;-1.41972189548859;0.174491449062917
-2.26595903065959;-3.60919366467019;-0.0945467293512903
-1.36457559694949;-2.11916253440579;-0.00973502918048452
-2.34221432151841;-1.17623318144506;0.0389367363185864
-2.01989811076389;-50.3026666793744;0.243235229191723
-0.980502982755656;-1.77807456426911;0.254121572245231
-10.4257015551192;-5.43744075335179;-0.529375761440462
-1.84471950852455;-25.1990654121863;-0.125734849248783
-2.92616715429166;-4.69643531141503;-0.102890687235426
-2.12705517466243;-2.73287111454595;0.325337334252321
-1.6908258989512;-1.54886613900517;0.171143275060694
-1.06528716442115;-2.94055301365095;0.231058312189905
-1.28776278191803;-2.20080674597301;-0.138033597834302
-2.82717019249667;-4.02507568319811;-0.306827791338879
-1.48663549486391;-3.54002104685992;0.247493668587441
-0.41179382825081;-2.38543753143512;-0.11135936108103
-1.00934841749887;-1.75896453356189;-0.00493368444787401
-5.70790774776099;-4.78696695581385;-0.721116743884423
-2.96474865879736;-2.85565070505127;0.282123991607033
-0.64589233428428;-1.99697389419553;-0.480832479083998
-0.838403220118075;-2.66519006867693;-0.614690802049199
-0.940895906930541;-1.10305802412946;-0.619760172611519
-18.0109554045757;-6.38388660739887;0.295278059290682
-0.239815179357578;-8.67330775759997;0.074551857003345
-4.70944722551154;-2.66396327113907;0.288895142696341
-1.2196908578755;-3.43745396449801;0.530219269243019
-4.14568552582383;-1.15120089416821;-0.682903646657165
-0.509783299468026;-1.55187311196697;-0.133995786916943
-1.430636290086;-0.573626365496388;0.0456863033082555
-0.163869849023653;-1.29057951318403;0.35747481851301
-1.37347162953141;-6.69939990932877;-0.382995140233418
-1.22713803258382;-13.3199290231141;-1.57312666836345
-1.76031772242253;-1.68085685100989;0.0564506340840683
-3.61022788235271;-1.17186773833877;-0.0824014741199826
-2.07499587088942;-1.40059488220047;-1.13388317927106
-1.14722448130032;-1.87299719871256;-0.268332763583075
-0.368527546653397;-7.82136147236445;-0.0503561634785747
-1.40398961061499;-1.27583456944982;-0.0700065338933733
-0.946823245546387;-1.31105986138567;-0.0648964758055408
-0.712232632013541;-9.27112498571222;-0.886953412218899
-2.80020001583836;-3.75555896820245;-0.18194651657467
-1.89550818305454;-18.4145252428758;-0.117804212961836
-1.93693798758604;-2.88607406559608;-0.327975232500776
-1.88976498715645;-0.635052150799676;0.140070544454945
-2.34098437086088;-6.31531357129748;-0.0543980739432457
-0.663661742336384;-2.94959011631189;-0.484325307778529
-3.34980300119546;-1.57590283358856;0.0731815490700831
-0.718006097116168;-1.95894144606239;0.198300952347115
-2.40538813415457;-3.92478023566895;-0.721359997104876
-1.27189541604352;-2.80577215483349;0.0886846715745859
0.0945542195634808;-5.79234230617342;-0.84191891044866
-0.750473749211207;-1.94262602035113;0.256625307770734
-7.17222672888606;-1.39253053450196;-0.0831612643132447
-0.495638096494852;-1.45002550023466;-1.25885829923653
-1.63951740334934;-2.05371713099027;0.226075169965168
-0.586815027819619;-3.13669747208444;-0.492951346274573
-4.23197532482112;-0.998550137616547;-0.679524883120146
-0.373502061061232;-0.492477645266766;-1.70044764516985
-0.803870331304994;-0.974591787875493;0.261722129231563
-2.1439858098884;-0.92927832583688;-0.489477438932924
-1.82786806151045;-2.0672803516737;-0.249705436112338
-2.25029331663236;-2.20819301738392;0.173795628615491
-0.758713619877226;-1.04310469747595;-0.0153126935607735
-0.560518079324573;-4.19380297944508;0.0410980982546436
-0.339200704039708;-1.7445079341994;-1.73736276674597
-0.972858781211679;-2.10813523200927;0.159287917365962
-2.424194378679;-1.63842437871328;0.0365879717424384
-0.718454469537385;-2.39438942816174;-0.616635704240319
-0.353811157026622;-5.86206161446457;-0.283084736529621
-1.81849631291314;-1.12969219882093;0.0374447258318997
-3.52533196793585;-1.877205349443;0.0393994333173273
-0.29009983215095;-1.22218791144959;-0.65771409886475
-0.665001388054243;-2.23941708327054;0.260863350882364
-3.63229738504262;-2.27076705915711;0.217548914978494
-0.708085796432792;-2.65447294063535;0.216894030398803
-2.36305655971002;-2.94405504854138;-1.84712129290972
-0.873309348064661;-1.51681572067176;-0.0247043899140829
-0.988726523082453;-1.19022435444578;-0.0239901039219752
-1.3938671560814;-0.92204779623747;-5.01009396219209
-4.34230887713757;-2.18080801822406;0.384201420530384
-1.67558054053871;-1.57628767497121;0.0470609947457901
-1.53766074731405;-2.18448130635899;-0.00537476459375696
-3.7711834914203;-1.27027308048335;-0.36451544286647
-1.44506978325029;-0.251145191053015;0.132025212797851
-2.84796912827393;-1.14308301199638;-0.806315280281605
-4.78679720845023;-2.97085234186301;0.284243786531936
-1.58679761875637;-2.37862137794285;-0.133617752740899
-0.708156035612027;-12.2050915032777;0.0691951888137758
-0.825180693603409;-1.56309900237967;0.120741485139355
-7.30536942664002;-3.09755507206263;0.354469745894751
-0.569624554866989;-1.84409560618162;0.310516369667107
-1.46412609731861;-1.83777491587037;-2.63155063182841
-0.459153131564177;-3.08845123969171;-0.368607657817556
-1.62308338918856;-2.23530962276475;0.18870422817704
-2.61630209526474;-1.09511113271738;-0.487556857174081
-1.03744751084545;-2.95935067790252;-0.519078624236758
-3.73664406955289;-1.60361294676904;-0.307404308041815
-1.1376603384777;-2.57835963580064;-0.728114166854645
-5.13403606325702;-5.17861158424633;0.0262473165573973
-0.754775426630467;-1.75588149054714;0.0176032022078307
-1.05739506786197;-1.00196653275398;-0.123388490298788
-0.518902981093227;-3.03360372673289;-0.156301138506528
-2.56575484048151;-3.23742261117876;-0.322624988564733
-1.39471519563837;-1.61942046949405;0.0649194693102517
-2.47942143116025;-1.71175688429591;0.440081383076341
-1.0652484869676;-1.9573477298518;0.332025393713436
0.082897661344815;-4.31097170587133;-0.0697238290300637
-3.01877221187506;-16.244418651502;-0.200934359322247
-0.903145277295478;-4.68257269969668;-0.559793983486839
-0.920289608349474;-1.87273463842828;0.352964001020165
-2.36636848100003;-1.58023746257697;-1.21810600153624
-3.4316255208427;-2.19462955189707;-0.472195312235855
-2.01849911972545;-2.96895292170144;0.166665590833661
-0.326061429712778;-2.76744826596953;0.307876927223075
-1.87236549632701;-1.70994549851878;-0.836157000650589
-0.771374195876524;-3.06542763930452;0.0232973312506288
-1.26399046387954;-1.09231342286648;-0.622896433284993
-0.514317014109205;-1.89097722401387;-0.778028366982817
-0.499596132431437;-4.69364144531542;-0.691221927197698
-1.75815855867948;-0.401822573812162;0.222506096180566
-0.583320724507978;-1.83805737667801;0.303916704774942
-2.10023925715083;-1.7195927768552;-2.47214917010217
-0.922310475838478;-1.12817994075998;0.338958701898963
-1.09346678439869;-2.50551867088362;0.310001987234506
-3.28967571222657;-1.423117779432;0.264930968731745
